anio;RENIPRESS;EESS;Ubigeo_Declarado_Paciente;Distrito_RH_Paciente;Codigo_Item;Codigo_Item_F;Descripcion_Item;id_genero;grupo_edad;cie;desc_grupo;TOTAL
2025;000002886;CONO NORTE;040101;AREQUIPA;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002887;INTIORKO;040101;AREQUIPA;E669;E66;OBESIDAD NO ESPECIFICADA;M;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002887;INTIORKO;040101;AREQUIPA;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;3
2025;000002889;5 DE NOVIEMBRE;040101;AREQUIPA;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002892;CALANA;040101;AREQUIPA;E669;E66;OBESIDAD NO ESPECIFICADA;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002882;ALTO ALIANZA;030506;CHALLHUAHUACHO;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002922;HABITAT;040101;AREQUIPA;E669;E66;OBESIDAD NO ESPECIFICADA;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002922;HABITAT;040101;AREQUIPA;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002919;LEONCIO PRADO;040101;AREQUIPA;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002919;LEONCIO PRADO;040101;AREQUIPA;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002919;LEONCIO PRADO;040101;AREQUIPA;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002923;JESUS MARIA;040101;AREQUIPA;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002914;INCLAN;040101;AREQUIPA;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;6
2025;000006724;VIÑANI;040101;AREQUIPA;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002904;28 DE AGOSTO;040101;AREQUIPA;E669;E66;OBESIDAD NO ESPECIFICADA;M;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000030609;PUESTO DE SALUD PAMPA SITANA;040101;AREQUIPA;E669;E66;OBESIDAD NO ESPECIFICADA;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000030609;PUESTO DE SALUD PAMPA SITANA;040101;AREQUIPA;E669;E66;OBESIDAD NO ESPECIFICADA;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000034527;CENTRO DE SALUD METROPOLITANO;040101;AREQUIPA;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000034527;CENTRO DE SALUD METROPOLITANO;040101;AREQUIPA;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002913;LOCUMBA;040103;CERRO COLORADO;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002917;CENTRO DE SALUD BOLOGNESI;040103;CERRO COLORADO;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002917;CENTRO DE SALUD BOLOGNESI;040103;CERRO COLORADO;E669;E66;OBESIDAD NO ESPECIFICADA;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000006724;VIÑANI;040102;CAYMA;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002882;ALTO ALIANZA;040102;CAYMA;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002883;LA ESPERANZA;040102;CAYMA;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002886;CONO NORTE;040102;CAYMA;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002890;LAS BEGONIAS;040102;CAYMA;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002885;CIUDAD NUEVA;040103;CERRO COLORADO;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000030609;PUESTO DE SALUD PAMPA SITANA;040103;CERRO COLORADO;E669;E66;OBESIDAD NO ESPECIFICADA;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000034527;CENTRO DE SALUD METROPOLITANO;040103;CERRO COLORADO;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002904;28 DE AGOSTO;040103;CERRO COLORADO;E669;E66;OBESIDAD NO ESPECIFICADA;M;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000006724;VIÑANI;040103;CERRO COLORADO;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002883;LA ESPERANZA;040103;CERRO COLORADO;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002884;JUAN VELASCO ALVARADO;040103;CERRO COLORADO;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002891;VISTA ALEGRE;040103;CERRO COLORADO;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;040103;CERRO COLORADO;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002890;LAS BEGONIAS;040103;CERRO COLORADO;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002867;ALTO PERU;040103;CERRO COLORADO;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002911;MIRAVE;010108;HUANCAS;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002911;MIRAVE;010109;LA JALCA;E669;E66;OBESIDAD NO ESPECIFICADA;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002864;HOSPITAL HIPOLITO UNANUE DE TACNA;010206;IMAZA;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002889;5 DE NOVIEMBRE;010101;CHACHAPOYAS;E669;E66;OBESIDAD NO ESPECIFICADA;M;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002885;CIUDAD NUEVA;010101;CHACHAPOYAS;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002886;CONO NORTE;010101;CHACHAPOYAS;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002920;AUGUSTO B. LEGUIA;NULL;NULL;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002885;CIUDAD NUEVA;NULL;NULL;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002883;LA ESPERANZA;NULL;NULL;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002864;HOSPITAL HIPOLITO UNANUE DE TACNA;NULL;NULL;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002864;HOSPITAL HIPOLITO UNANUE DE TACNA;NULL;NULL;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;5
2025;000002864;HOSPITAL HIPOLITO UNANUE DE TACNA;NULL;NULL;E669;E66;OBESIDAD NO ESPECIFICADA;M;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002864;HOSPITAL HIPOLITO UNANUE DE TACNA;030315;SANTA MARIA DE CHICMO;E669;E66;OBESIDAD NO ESPECIFICADA;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002883;LA ESPERANZA;021309;NUEVO CHIMBOTE;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002887;INTIORKO;030101;ABANCAY;E669;E66;OBESIDAD NO ESPECIFICADA;M;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002888;SAN FRANCISCO;021905;CULEBRAS;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002888;SAN FRANCISCO;030101;ABANCAY;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002888;SAN FRANCISCO;021501;YUNGAY;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000034527;CENTRO DE SALUD METROPOLITANO;021501;YUNGAY;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002924;RAMON COPAJA;010505;LIMABAMBA;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002904;28 DE AGOSTO;020102;INDEPENDENCIA;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000006724;VIÑANI;021208;TICAPAMPA;E669;E66;OBESIDAD NO ESPECIFICADA;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002892;CALANA;020815;UCO;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002932;TARATA;020102;INDEPENDENCIA;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002882;ALTO ALIANZA;020102;INDEPENDENCIA;E669;E66;OBESIDAD NO ESPECIFICADA;M;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002873;CAMILACA;021210;CATAC;E669;E66;OBESIDAD NO ESPECIFICADA;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002924;RAMON COPAJA;021304;MORO;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000006724;VIÑANI;040128;ALTO SELVA ALEGRE;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000034527;CENTRO DE SALUD METROPOLITANO;040128;ALTO SELVA ALEGRE;E669;E66;OBESIDAD NO ESPECIFICADA;F;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002902;CARLOS ALBERTO JARA ALMONTE FLOR;040128;ALTO SELVA ALEGRE;E669;E66;OBESIDAD NO ESPECIFICADA;M;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002914;INCLAN;040128;ALTO SELVA ALEGRE;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002922;HABITAT;040128;ALTO SELVA ALEGRE;E669;E66;OBESIDAD NO ESPECIFICADA;M;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002919;LEONCIO PRADO;040128;ALTO SELVA ALEGRE;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;3
2025;000002919;LEONCIO PRADO;040128;ALTO SELVA ALEGRE;E669;E66;OBESIDAD NO ESPECIFICADA;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002907;SANTA ROSA;040128;ALTO SELVA ALEGRE;E669;E66;OBESIDAD NO ESPECIFICADA;M;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002888;SAN FRANCISCO;040128;ALTO SELVA ALEGRE;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002864;HOSPITAL HIPOLITO UNANUE DE TACNA;040128;ALTO SELVA ALEGRE;E669;E66;OBESIDAD NO ESPECIFICADA;F;1-4a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002883;LA ESPERANZA;040128;ALTO SELVA ALEGRE;E669;E66;OBESIDAD NO ESPECIFICADA;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002885;CIUDAD NUEVA;040128;ALTO SELVA ALEGRE;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002885;CIUDAD NUEVA;040127;JACOBO HUNTER;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002883;LA ESPERANZA;040127;JACOBO HUNTER;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002882;ALTO ALIANZA;040127;JACOBO HUNTER;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000034527;CENTRO DE SALUD METROPOLITANO;040127;JACOBO HUNTER;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000006724;VIÑANI;040127;JACOBO HUNTER;E669;E66;OBESIDAD NO ESPECIFICADA;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002923;JESUS MARIA;040123;YANAHUARA;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000006724;VIÑANI;040125;YURA;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002885;CIUDAD NUEVA;040126;MARIANO MELGAR;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002883;LA ESPERANZA;040126;MARIANO MELGAR;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002911;MIRAVE;040119;SOCABAYA;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002922;HABITAT;040119;SOCABAYA;E669;E66;OBESIDAD NO ESPECIFICADA;M;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002923;JESUS MARIA;040119;SOCABAYA;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002919;LEONCIO PRADO;040127;JACOBO HUNTER;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002913;LOCUMBA;040127;JACOBO HUNTER;E669;E66;OBESIDAD NO ESPECIFICADA;F;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002913;LOCUMBA;040127;JACOBO HUNTER;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002913;LOCUMBA;040127;JACOBO HUNTER;E669;E66;OBESIDAD NO ESPECIFICADA;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002867;ALTO PERU;040126;MARIANO MELGAR;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002882;ALTO ALIANZA;040126;MARIANO MELGAR;E669;E66;OBESIDAD NO ESPECIFICADA;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002888;SAN FRANCISCO;040126;MARIANO MELGAR;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002884;JUAN VELASCO ALVARADO;040126;MARIANO MELGAR;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002902;CARLOS ALBERTO JARA ALMONTE FLOR;040104;CHARACATO;E669;E66;OBESIDAD NO ESPECIFICADA;M;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002885;CIUDAD NUEVA;040104;CHARACATO;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002889;5 DE NOVIEMBRE;040106;LA JOYA;E669;E66;OBESIDAD NO ESPECIFICADA;M;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002885;CIUDAD NUEVA;040105;CHIGUATA;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000034527;CENTRO DE SALUD METROPOLITANO;040107;MIRAFLORES;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002908;LOS PALOS;040106;LA JOYA;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002920;AUGUSTO B. LEGUIA;040107;MIRAFLORES;E669;E66;OBESIDAD NO ESPECIFICADA;M;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002923;JESUS MARIA;040107;MIRAFLORES;E669;E66;OBESIDAD NO ESPECIFICADA;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002919;LEONCIO PRADO;040107;MIRAFLORES;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002919;LEONCIO PRADO;040107;MIRAFLORES;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002889;5 DE NOVIEMBRE;040107;MIRAFLORES;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002864;HOSPITAL HIPOLITO UNANUE DE TACNA;040107;MIRAFLORES;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002891;VISTA ALEGRE;040107;MIRAFLORES;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002899;POCOLLAY;040107;MIRAFLORES;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002899;POCOLLAY;040107;MIRAFLORES;E669;E66;OBESIDAD NO ESPECIFICADA;M;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002885;CIUDAD NUEVA;040107;MIRAFLORES;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002919;LEONCIO PRADO;040109;PAUCARPATA;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002919;LEONCIO PRADO;040109;PAUCARPATA;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000030609;PUESTO DE SALUD PAMPA SITANA;040108;MOLLEBAYA;E669;E66;OBESIDAD NO ESPECIFICADA;M;1-4a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002883;LA ESPERANZA;040109;PAUCARPATA;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002883;LA ESPERANZA;040109;PAUCARPATA;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002864;HOSPITAL HIPOLITO UNANUE DE TACNA;040109;PAUCARPATA;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002889;5 DE NOVIEMBRE;040109;PAUCARPATA;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002888;SAN FRANCISCO;040109;PAUCARPATA;E669;E66;OBESIDAD NO ESPECIFICADA;M;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002886;CONO NORTE;040109;PAUCARPATA;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002883;LA ESPERANZA;040119;SOCABAYA;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002908;LOS PALOS;040119;SOCABAYA;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002889;5 DE NOVIEMBRE;040119;SOCABAYA;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000034527;CENTRO DE SALUD METROPOLITANO;040119;SOCABAYA;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002866;ANCOMARCA;040119;SOCABAYA;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002867;ALTO PERU;040119;SOCABAYA;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;7
2025;000002885;CIUDAD NUEVA;040119;SOCABAYA;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002885;CIUDAD NUEVA;040119;SOCABAYA;E669;E66;OBESIDAD NO ESPECIFICADA;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002885;CIUDAD NUEVA;040114;SACHACA;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002914;INCLAN;040118;SANTA RITA DE SIGUAS;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;2
2025;000002864;HOSPITAL HIPOLITO UNANUE DE TACNA;200901;JULIACA;E669;E66;OBESIDAD NO ESPECIFICADA;F;5-11a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002882;ALTO ALIANZA;200901;JULIACA;E669;E66;OBESIDAD NO ESPECIFICADA;M;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002891;VISTA ALEGRE;200803;CUYOCUYO;E669;E66;OBESIDAD NO ESPECIFICADA;F;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002901;PAMPA BAJA;200709;UMACHIRI;E669;E66;OBESIDAD NO ESPECIFICADA;F;12-17a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002885;CIUDAD NUEVA;200501;HUANCANE;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002871;CAIRANI;200506;PUSI;E669;E66;OBESIDAD NO ESPECIFICADA;F;18-29a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000002890;LAS BEGONIAS;200502;COJATA;E669;E66;OBESIDAD NO ESPECIFICADA;F;60a+;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
2025;000006724;VIÑANI;200701;AYAVIRI;E669;E66;OBESIDAD NO ESPECIFICADA;M;30-59a;E65 - E68;OBESIDAD Y OTROS DE HIPERALIMENTACION;1
